LOCAL,TIPO_ACID,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,HORA,DIA_SEM,TEMPO,REGIAO,HORA.1,ACID_GRAVE
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SABADO,BOM,LESTE,MANHA,SIM
Logradouro,COLISAO,1,0,0,1,0,0,0,0,0,0,NOITE,DOMINGO,BOM,LESTE,NOITE,SIM
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,1,0,0,0,NOITE,DOMINGO,BOM,LESTE,NOITE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,BOM,LESTE,TARDE,SIM
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,TARDE,SEGUNDA-FEIRA,BOM,LESTE,TARDE,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,SEGUNDA-FEIRA,BOM,NORTE,NOITE,SIM
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,MANHA,TERCA-FEIRA,BOM,SUL,MANHA,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,TERCA-FEIRA,BOM,LESTE,NOITE,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,QUARTA-FEIRA,BOM,NORTE,MANHA,SIM
Cruzamento,ABALROAMENTO,0,1,0,0,0,0,0,1,0,0,MADRUGADA,QUINTA-FEIRA,BOM,CENTRO,MADRUGADA,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,QUINTA-FEIRA,BOM,SUL,NOITE,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,QUINTA-FEIRA,BOM,LESTE,TARDE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,MADRUGADA,SABADO,BOM,CENTRO,MADRUGADA,SIM
Logradouro,COLISAO,4,0,0,0,0,0,0,0,0,0,NOITE,DOMINGO,BOM,SUL,NOITE,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,SEGUNDA-FEIRA,BOM,SUL,NOITE,SIM
Logradouro,CHOQUE,0,0,0,0,0,0,0,1,0,0,NOITE,SEGUNDA-FEIRA,BOM,SUL,NOITE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,NORTE,TARDE,SIM
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,MANHA,QUARTA-FEIRA,BOM,SUL,MANHA,SIM
Logradouro,QUEDA,0,0,0,1,0,0,0,0,0,0,NOITE,QUARTA-FEIRA,BOM,SUL,NOITE,SIM
Cruzamento,ABALROAMENTO,0,0,0,1,0,0,0,1,0,0,NOITE,QUARTA-FEIRA,BOM,NORTE,NOITE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,BOM,NORTE,TARDE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,BOM,NORTE,TARDE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,NUBLADO,NORTE,TARDE,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,QUINTA-FEIRA,BOM,NORTE,TARDE,SIM
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,MADRUGADA,SABADO,BOM,LESTE,MADRUGADA,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,QUARTA-FEIRA,BOM,SUL,MANHA,SIM
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,QUARTA-FEIRA,BOM,NORTE,NOITE,SIM
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,MANHA,SEXTA-FEIRA,BOM,SUL,MANHA,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,SUL,MANHA,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,SEXTA-FEIRA,BOM,LESTE,NOITE,SIM
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,NOITE,SABADO,BOM,LESTE,NOITE,SIM
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,NOITE,SABADO,BOM,SUL,NOITE,SIM
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,DOMINGO,BOM,SUL,TARDE,SIM
Logradouro,COLISAO,4,0,0,0,0,0,0,0,0,0,NOITE,DOMINGO,BOM,NORTE,NOITE,SIM
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,MANHA,DOMINGO,BOM,NORTE,MANHA,SIM
Logradouro,ABALROAMENTO,0,0,0,1,0,0,0,1,0,0,TARDE,DOMINGO,BOM,NORTE,TARDE,SIM
Logradouro,CHOQUE,4,0,0,0,0,0,0,0,0,1,TARDE,SEGUNDA-FEIRA,BOM,SUL,TARDE,SIM
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,TARDE,SEGUNDA-FEIRA,BOM,LESTE,TARDE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,NORTE,TARDE,SIM
Logradouro,ABALROAMENTO,0,0,0,1,0,0,0,1,0,0,MANHA,TERCA-FEIRA,BOM,LESTE,MANHA,SIM
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,MANHA,QUARTA-FEIRA,BOM,SUL,MANHA,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,QUARTA-FEIRA,NUBLADO,NORTE,TARDE,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,0,0,1,NOITE,SEXTA-FEIRA,BOM,NORTE,NOITE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,NOITE,SABADO,CHUVOSO,LESTE,NOITE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,MADRUGADA,SABADO,BOM,NORTE,MADRUGADA,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MADRUGADA,SEGUNDA-FEIRA,BOM,CENTRO,MADRUGADA,SIM
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,TARDE,TERCA-FEIRA,BOM,NORTE,TARDE,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,TERCA-FEIRA,BOM,LESTE,NOITE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,NOITE,DOMINGO,BOM,SUL,NOITE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,BOM,LESTE,TARDE,SIM
Logradouro,CHOQUE,0,0,0,0,0,0,0,1,0,0,TARDE,DOMINGO,BOM,LESTE,TARDE,SIM
Logradouro,QUEDA,0,0,0,1,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,BOM,LESTE,TARDE,SIM
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,MANHA,SEGUNDA-FEIRA,BOM,NORTE,MANHA,SIM
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,MANHA,TERCA-FEIRA,BOM,LESTE,MANHA,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,QUARTA-FEIRA,BOM,NORTE,TARDE,SIM
Cruzamento,ABALROAMENTO,0,0,0,1,0,0,0,1,0,0,NOITE,SABADO,BOM,SUL,NOITE,SIM
Logradouro,ATROPELAMENTO,1,1,0,0,0,0,0,0,0,0,MADRUGADA,SEXTA-FEIRA,BOM,CENTRO,MADRUGADA,SIM
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,MADRUGADA,SABADO,BOM,SUL,MADRUGADA,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,TARDE,SABADO,NUBLADO,NORTE,TARDE,SIM
Logradouro,ABALROAMENTO,0,0,0,0,0,0,1,0,0,1,NOITE,SEXTA-FEIRA,BOM,NORTE,NOITE,SIM
Logradouro,COLISAO,2,1,0,0,0,0,0,0,0,0,MADRUGADA,DOMINGO,CHUVOSO,LESTE,MADRUGADA,SIM
Logradouro,CHOQUE,0,0,0,0,0,0,0,1,0,0,NOITE,SABADO,BOM,LESTE,NOITE,SIM
Logradouro,COLISAO,1,0,0,0,0,1,0,0,0,1,NOITE,QUARTA-FEIRA,BOM,LESTE,NOITE,SIM
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,TARDE,DOMINGO,BOM,SUL,TARDE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,MADRUGADA,DOMINGO,BOM,CENTRO,MADRUGADA,SIM
Logradouro,QUEDA,0,0,0,0,1,0,0,1,0,0,TARDE,SABADO,BOM,LESTE,TARDE,SIM
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,NOITE,DOMINGO,BOM,SUL,NOITE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,MANHA,SABADO,BOM,SUL,MANHA,SIM
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,SEGUNDA-FEIRA,BOM,SUL,MANHA,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,1,0,0,NOITE,SEGUNDA-FEIRA,BOM,NORTE,NOITE,SIM
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,TERCA-FEIRA,BOM,NORTE,MANHA,SIM
Logradouro,ATROPELAMENTO,0,0,0,1,0,0,0,0,0,0,MANHA,QUARTA-FEIRA,NUBLADO,CENTRO,MANHA,SIM
Cruzamento,ATROPELAMENTO,0,0,0,1,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,BOM,LESTE,TARDE,SIM
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,QUINTA-FEIRA,BOM,SUL,NOITE,SIM
Logradouro,ATROPELAMENTO,0,0,0,0,0,1,0,0,0,0,MADRUGADA,SABADO,BOM,CENTRO,MADRUGADA,SIM
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,1,0,0,0,MANHA,QUARTA-FEIRA,BOM,CENTRO,MANHA,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,NOITE,QUINTA-FEIRA,BOM,SUL,NOITE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,MANHA,SABADO,BOM,SUL,MANHA,SIM
Logradouro,ATROPELAMENTO,0,0,0,1,0,0,0,0,0,0,NOITE,TERCA-FEIRA,BOM,NORTE,NOITE,SIM
Logradouro,CHOQUE,0,0,0,0,0,0,0,1,0,0,NOITE,SEXTA-FEIRA,BOM,SUL,NOITE,SIM
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,DOMINGO,BOM,NORTE,TARDE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,BOM,LESTE,TARDE,SIM
Logradouro,QUEDA,0,0,0,0,0,0,1,0,0,0,MANHA,SABADO,BOM,SUL,MANHA,SIM
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MADRUGADA,DOMINGO,BOM,SUL,MADRUGADA,SIM
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,MADRUGADA,SEGUNDA-FEIRA,BOM,SUL,MADRUGADA,SIM
Logradouro,ABALROAMENTO,0,0,0,0,0,0,1,1,0,0,NOITE,QUARTA-FEIRA,CHUVOSO,LESTE,NOITE,SIM
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,TARDE,QUINTA-FEIRA,BOM,SUL,TARDE,SIM
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,MANHA,QUINTA-FEIRA,BOM,NORTE,MANHA,SIM
Logradouro,ATROPELAMENTO,0,0,0,1,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,SUL,MANHA,SIM
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,BOM,NORTE,MANHA,SIM
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,BOM,SUL,TARDE,SIM
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,NOITE,SABADO,BOM,NORTE,NOITE,SIM
Logradouro,CHOQUE,0,0,0,0,0,0,0,1,0,0,TARDE,DOMINGO,BOM,SUL,TARDE,SIM
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,MADRUGADA,SABADO,BOM,LESTE,MADRUGADA,SIM
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,MADRUGADA,SABADO,BOM,LESTE,MADRUGADA,SIM
Logradouro,EVENTUAL,0,0,0,0,0,0,1,0,0,0,MANHA,SEGUNDA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,MANHA,TERCA-FEIRA,BOM,SUL,MANHA,NAO
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,MADRUGADA,SABADO,BOM,CENTRO,MADRUGADA,NAO
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,QUINTA-FEIRA,BOM,SUL,NOITE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEGUNDA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,TARDE,QUARTA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,NOITE,SEGUNDA-FEIRA,BOM,NORTE,NOITE,NAO
Cruzamento,CHOQUE,1,0,0,0,0,0,0,1,0,0,TARDE,SABADO,BOM,NORTE,TARDE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEGUNDA-FEIRA,BOM,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEGUNDA-FEIRA,CHUVOSO,NORTE,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,0,0,0,1,0,0,1,0,0,0,MANHA,QUINTA-FEIRA,NUBLADO,SUL,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,QUINTA-FEIRA,NUBLADO,NORTE,TARDE,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,MANHA,QUARTA-FEIRA,BOM,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,SEGUNDA-FEIRA,BOM,LESTE,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,SEXTA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,TARDE,TERCA-FEIRA,BOM,CENTRO,TARDE,NAO
Cruzamento,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,BOM,LESTE,TARDE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,QUARTA-FEIRA,NUBLADO,LESTE,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,DOMINGO,BOM,NORTE,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,CHUVOSO,SUL,TARDE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,BOM,SUL,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,QUINTA-FEIRA,BOM,CENTRO,NOITE,NAO
Logradouro,COLISAO,1,0,0,1,0,0,0,0,0,0,MANHA,DOMINGO,BOM,SUL,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,BOM,SUL,TARDE,NAO
Cruzamento,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,LESTE,MANHA,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,DOMINGO,BOM,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,SEGUNDA-FEIRA,BOM,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,QUARTA-FEIRA,BOM,SUL,NOITE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SABADO,BOM,SUL,TARDE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,ATROPELAMENTO,0,0,0,1,0,0,0,0,0,0,NOITE,QUARTA-FEIRA,BOM,SUL,NOITE,NAO
Logradouro,COLISAO,0,0,0,2,0,0,0,0,0,0,NOITE,SEGUNDA-FEIRA,BOM,SUL,NOITE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,SEGUNDA-FEIRA,NUBLADO,LESTE,MANHA,NAO
Logradouro,ABALROAMENTO,0,0,0,0,0,0,2,0,0,0,MANHA,QUINTA-FEIRA,NUBLADO,NORTE,MANHA,NAO
Cruzamento,COLISAO,1,0,0,1,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,BOM,CENTRO,TARDE,NAO
Logradouro,COLISAO,0,0,0,0,0,0,1,1,0,0,MANHA,QUARTA-FEIRA,NUBLADO,NORTE,MANHA,NAO
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,MANHA,QUINTA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,NOITE,TERCA-FEIRA,BOM,NORTE,NOITE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,NUBLADO,LESTE,MANHA,NAO
Logradouro,CHOQUE,1,0,0,0,0,0,1,0,0,0,MANHA,SEGUNDA-FEIRA,BOM,CENTRO,MANHA,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,NUBLADO,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,NOITE,SABADO,BOM,LESTE,NOITE,NAO
Logradouro,QUEDA,0,0,0,1,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,CENTRO,MANHA,NAO
Cruzamento,COLISAO,0,0,1,0,0,0,0,1,0,0,MANHA,SEXTA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,MANHA,DOMINGO,BOM,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,QUARTA-FEIRA,BOM,CENTRO,TARDE,NAO
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,BOM,CENTRO,TARDE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,SABADO,BOM,SUL,MANHA,NAO
Cruzamento,COLISAO,1,0,0,0,0,0,1,0,0,0,TARDE,SEGUNDA-FEIRA,BOM,NORTE,TARDE,NAO
Cruzamento,CHOQUE,2,0,0,0,0,0,0,0,0,0,NOITE,DOMINGO,CHUVOSO,CENTRO,NOITE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MADRUGADA,DOMINGO,BOM,SUL,MADRUGADA,NAO
Logradouro,ABALROAMENTO,0,1,0,0,0,0,1,0,0,0,MANHA,SEXTA-FEIRA,CHUVOSO,NORTE,MANHA,NAO
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,MANHA,SEGUNDA-FEIRA,BOM,SUL,MANHA,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,NUBLADO,NORTE,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,NUBLADO,NORTE,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,TERCA-FEIRA,BOM,LESTE,NOITE,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,MANHA,SABADO,BOM,CENTRO,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,NOITE,SEGUNDA-FEIRA,CHUVOSO,NORTE,NOITE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,DOMINGO,BOM,NORTE,NOITE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,NUBLADO,LESTE,TARDE,NAO
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,MANHA,SABADO,CHUVOSO,LESTE,MANHA,NAO
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,MANHA,SEGUNDA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,COLISAO,0,0,0,0,1,0,1,0,0,0,TARDE,QUINTA-FEIRA,NUBLADO,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,NOITE,QUARTA-FEIRA,CHUVOSO,CENTRO,NOITE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,MANHA,QUINTA-FEIRA,BOM,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,SABADO,BOM,NORTE,NOITE,NAO
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,NOITE,DOMINGO,BOM,NORTE,NOITE,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,TARDE,QUINTA-FEIRA,BOM,NORTE,TARDE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,NORTE,MANHA,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,NOITE,SEXTA-FEIRA,BOM,NORTE,NOITE,NAO
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,MANHA,DOMINGO,BOM,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,MANHA,SEGUNDA-FEIRA,NUBLADO,CENTRO,MANHA,NAO
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,MADRUGADA,DOMINGO,BOM,SUL,MADRUGADA,NAO
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,NUBLADO,CENTRO,TARDE,NAO
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,MANHA,QUARTA-FEIRA,BOM,SUL,MANHA,NAO
Cruzamento,COLISAO,0,0,0,0,0,0,0,2,0,0,NOITE,DOMINGO,NUBLADO,NORTE,NOITE,NAO
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,NUBLADO,LESTE,TARDE,NAO
