LOCAL,TIPO_ACID,AUTO,TAXI,LOTACAO,ONIBUS_URB,ONIBUS_MET,ONIBUS_INT,CAMINHAO,MOTO,CARROCA,BICICLETA,HORA,DIA_SEM,TEMPO,REGIAO,HORA.1,ACID_GRAVE
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,NUBLADO,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,TERCA-FEIRA,BOM,SUL,TARDE,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,NOITE,QUARTA-FEIRA,BOM,LESTE,NOITE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,SABADO,BOM,SUL,NOITE,NAO
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,MANHA,QUARTA-FEIRA,NUBLADO,LESTE,MANHA,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,QUARTA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,TERCA-FEIRA,BOM,LESTE,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,CHUVOSO,CENTRO,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,QUINTA-FEIRA,BOM,SUL,TARDE,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,MANHA,SEGUNDA-FEIRA,CHUVOSO,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,BOM,CENTRO,TARDE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,CENTRO,MANHA,NAO
Cruzamento,COLISAO,1,0,0,1,0,0,0,0,0,0,MANHA,QUARTA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,1,0,0,MADRUGADA,SABADO,BOM,SUL,MADRUGADA,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,SABADO,BOM,NORTE,MANHA,NAO
Logradouro,COLISAO,1,0,0,1,0,0,0,0,0,0,MANHA,SABADO,BOM,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SABADO,BOM,SUL,MANHA,NAO
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,MADRUGADA,QUINTA-FEIRA,BOM,LESTE,MADRUGADA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,BOM,SUL,MANHA,NAO
Logradouro,CHOQUE,1,1,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,BOM,CENTRO,TARDE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,QUARTA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,NUBLADO,LESTE,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,DOMINGO,BOM,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,SEGUNDA-FEIRA,BOM,CENTRO,NOITE,NAO
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,TERCA-FEIRA,BOM,NORTE,NOITE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SABADO,BOM,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,TARDE,QUARTA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,SEXTA-FEIRA,BOM,SUL,NOITE,NAO
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,TARDE,QUINTA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,COLISAO,0,0,0,0,0,0,0,2,0,0,NOITE,QUARTA-FEIRA,CHUVOSO,LESTE,NOITE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,BOM,LESTE,TARDE,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,BOM,CENTRO,TARDE,NAO
Cruzamento,COLISAO,1,0,0,0,0,0,0,1,0,0,NOITE,QUINTA-FEIRA,BOM,LESTE,NOITE,NAO
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,MANHA,QUINTA-FEIRA,BOM,NORTE,MANHA,NAO
Cruzamento,COLISAO,1,1,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,NUBLADO,CENTRO,MANHA,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,NOITE,SEXTA-FEIRA,BOM,NORTE,NOITE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,NUBLADO,LESTE,TARDE,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,TARDE,QUINTA-FEIRA,BOM,NORTE,TARDE,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,QUINTA-FEIRA,NUBLADO,NORTE,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,SEXTA-FEIRA,BOM,LESTE,NOITE,NAO
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,NOITE,QUARTA-FEIRA,BOM,LESTE,NOITE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,DOMINGO,BOM,NORTE,NOITE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,QUARTA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,NUBLADO,CENTRO,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,COLISAO,0,0,0,0,0,0,1,1,0,0,NOITE,QUARTA-FEIRA,BOM,SUL,NOITE,NAO
Cruzamento,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,SUL,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,1,0,0,TARDE,TERCA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,MADRUGADA,SEXTA-FEIRA,BOM,SUL,MADRUGADA,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,MANHA,QUARTA-FEIRA,BOM,LESTE,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,DOMINGO,BOM,NORTE,TARDE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,SEXTA-FEIRA,BOM,CENTRO,NOITE,NAO
Logradouro,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,NORTE,MANHA,NAO
Cruzamento,EVENTUAL,3,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,TARDE,DOMINGO,BOM,NORTE,TARDE,NAO
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,BOM,SUL,TARDE,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,CHUVOSO,NORTE,TARDE,NAO
Logradouro,ATROPELAMENTO,0,0,0,1,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,QUEDA,0,0,0,1,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,CENTRO,TARDE,NAO
Logradouro,ATROPELAMENTO,0,0,0,0,0,0,0,1,0,0,MADRUGADA,SABADO,BOM,SUL,MADRUGADA,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,BOM,SUL,MANHA,NAO
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,BOM,SUL,MANHA,NAO
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,CENTRO,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,NUBLADO,LESTE,TARDE,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,SEGUNDA-FEIRA,BOM,SUL,MANHA,NAO
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,BOM,NORTE,TARDE,NAO
Cruzamento,QUEDA,0,0,0,0,0,0,0,1,0,0,TARDE,SEGUNDA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,CHOQUE,1,0,0,1,0,0,0,0,0,0,TARDE,DOMINGO,BOM,NORTE,TARDE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,NUBLADO,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,QUARTA-FEIRA,BOM,SUL,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,QUINTA-FEIRA,NUBLADO,NORTE,TARDE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,NUBLADO,LESTE,MANHA,NAO
Logradouro,ATROPELAMENTO,0,0,0,1,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,ATROPELAMENTO,0,0,0,1,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,NOITE,SEGUNDA-FEIRA,BOM,LESTE,NOITE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,CHUVOSO,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MADRUGADA,SABADO,BOM,NORTE,MADRUGADA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEGUNDA-FEIRA,NUBLADO,LESTE,MANHA,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,NUBLADO,NORTE,TARDE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MADRUGADA,SABADO,NUBLADO,LESTE,MADRUGADA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,SEGUNDA-FEIRA,CHUVOSO,SUL,MANHA,NAO
Cruzamento,COLISAO,1,0,0,0,0,0,1,0,0,0,TARDE,SEGUNDA-FEIRA,NUBLADO,SUL,TARDE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,SUL,MANHA,NAO
Logradouro,CHOQUE,2,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,NUBLADO,CENTRO,MANHA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,NORTE,MANHA,NAO
Cruzamento,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,MANHA,SEGUNDA-FEIRA,BOM,NORTE,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,BOM,SUL,TARDE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,CHUVOSO,NORTE,TARDE,NAO
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,MANHA,QUARTA-FEIRA,BOM,SUL,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,QUARTA-FEIRA,NUBLADO,CENTRO,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,SABADO,BOM,NORTE,TARDE,NAO
Cruzamento,COLISAO,3,0,0,0,0,0,0,0,0,0,MADRUGADA,SABADO,BOM,CENTRO,MADRUGADA,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,TERCA-FEIRA,BOM,NORTE,NOITE,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,TERCA-FEIRA,BOM,NORTE,NOITE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,NORTE,MANHA,NAO
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,ABALROAMENTO,0,1,0,0,0,0,0,1,0,0,TARDE,SABADO,BOM,CENTRO,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MADRUGADA,SABADO,BOM,NORTE,MADRUGADA,NAO
Logradouro,COLISAO,0,1,0,0,0,0,1,0,0,0,MANHA,QUARTA-FEIRA,CHUVOSO,LESTE,MANHA,NAO
Cruzamento,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,NOITE,TERCA-FEIRA,NUBLADO,CENTRO,NOITE,NAO
Cruzamento,COLISAO,1,0,0,0,0,0,1,0,0,0,MANHA,QUARTA-FEIRA,BOM,CENTRO,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,QUARTA-FEIRA,BOM,SUL,MANHA,NAO
Logradouro,COLISAO,2,0,0,1,0,0,0,0,0,0,MANHA,SABADO,BOM,NORTE,MANHA,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,DOMINGO,NUBLADO,SUL,MANHA,NAO
Logradouro,COLISAO,1,0,0,0,0,0,1,0,0,0,MANHA,SEXTA-FEIRA,NUBLADO,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,QUARTA-FEIRA,NUBLADO,SUL,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,QUINTA-FEIRA,CHUVOSO,SUL,NOITE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,NORTE,TARDE,NAO
Cruzamento,QUEDA,0,0,0,0,0,0,0,1,0,0,MANHA,QUINTA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,MANHA,SABADO,BOM,SUL,MANHA,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,SEGUNDA-FEIRA,BOM,NORTE,TARDE,NAO
Cruzamento,COLISAO,1,0,0,0,0,0,0,1,0,0,NOITE,QUINTA-FEIRA,BOM,NORTE,NOITE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,TARDE,SEXTA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,1,0,0,TARDE,SEGUNDA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,NOITE,SEGUNDA-FEIRA,BOM,LESTE,NOITE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,SEGUNDA-FEIRA,BOM,SUL,NOITE,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,QUARTA-FEIRA,BOM,CENTRO,NOITE,NAO
Cruzamento,COLISAO,1,0,0,0,0,0,1,0,0,0,MANHA,QUARTA-FEIRA,NUBLADO,LESTE,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,1,0,0,0,0,0,0,0,MANHA,QUARTA-FEIRA,BOM,NORTE,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,NOITE,SEGUNDA-FEIRA,NUBLADO,CENTRO,NOITE,NAO
Logradouro,QUEDA,0,0,0,0,0,0,0,1,0,0,MANHA,QUINTA-FEIRA,BOM,LESTE,MANHA,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,CENTRO,TARDE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,TERCA-FEIRA,BOM,SUL,TARDE,NAO
Cruzamento,ABALROAMENTO,0,2,0,0,0,0,0,0,0,0,NOITE,DOMINGO,BOM,NORTE,NOITE,NAO
Logradouro,CHOQUE,1,0,0,0,0,0,0,0,0,0,TARDE,TERCA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,CHOQUE,0,1,0,0,0,0,0,0,0,1,MANHA,QUINTA-FEIRA,BOM,SUL,MANHA,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,NUBLADO,SUL,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,SEXTA-FEIRA,BOM,CENTRO,NOITE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,BOM,SUL,MANHA,NAO
Cruzamento,COLISAO,1,0,0,0,0,0,0,1,0,0,TARDE,TERCA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,SEGUNDA-FEIRA,BOM,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,0,0,1,0,0,0,0,1,0,0,MANHA,SEGUNDA-FEIRA,BOM,CENTRO,MANHA,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,NOITE,TERCA-FEIRA,BOM,NORTE,NOITE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,1,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,CENTRO,MANHA,NAO
Cruzamento,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SABADO,BOM,CENTRO,TARDE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MADRUGADA,SEGUNDA-FEIRA,BOM,CENTRO,MADRUGADA,NAO
Logradouro,ABALROAMENTO,0,0,1,0,0,0,0,1,0,0,TARDE,QUARTA-FEIRA,BOM,NORTE,TARDE,NAO
Cruzamento,COLISAO,2,1,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,NUBLADO,LESTE,TARDE,NAO
Logradouro,COLISAO,3,0,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,TARDE,SABADO,BOM,NORTE,TARDE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,NOITE,SEXTA-FEIRA,BOM,CENTRO,NOITE,NAO
Logradouro,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,MANHA,TERCA-FEIRA,BOM,NORTE,MANHA,NAO
Logradouro,ABALROAMENTO,0,0,0,0,0,0,0,2,0,0,TARDE,SEXTA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,1,0,0,MANHA,QUINTA-FEIRA,BOM,NORTE,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,QUARTA-FEIRA,BOM,NORTE,NOITE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,TARDE,QUINTA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,TERCA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,0,1,0,0,NOITE,QUINTA-FEIRA,BOM,LESTE,NOITE,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,QUARTA-FEIRA,BOM,LESTE,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,SEGUNDA-FEIRA,BOM,SUL,TARDE,NAO
Logradouro,ABALROAMENTO,1,0,0,0,0,0,1,0,0,0,NOITE,SEGUNDA-FEIRA,BOM,LESTE,NOITE,NAO
Cruzamento,CHOQUE,1,0,0,0,0,0,0,0,0,0,MADRUGADA,TERCA-FEIRA,BOM,CENTRO,MADRUGADA,NAO
Logradouro,COLISAO,1,1,0,0,0,0,0,0,0,0,TARDE,SEXTA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,ATROPELAMENTO,1,0,0,0,0,0,0,0,0,0,NOITE,SABADO,BOM,CENTRO,NOITE,NAO
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,NOITE,SEXTA-FEIRA,BOM,LESTE,NOITE,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,QUARTA-FEIRA,NUBLADO,NORTE,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,SUL,MANHA,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,NUBLADO,SUL,MANHA,NAO
Logradouro,ABALROAMENTO,1,0,0,1,0,0,0,0,0,0,MANHA,QUINTA-FEIRA,BOM,SUL,MANHA,NAO
Cruzamento,EVENTUAL,0,0,0,0,0,0,1,0,0,0,MANHA,SEGUNDA-FEIRA,CHUVOSO,CENTRO,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,NOITE,QUARTA-FEIRA,NUBLADO,LESTE,NOITE,NAO
Cruzamento,COLISAO,1,0,0,0,0,0,1,0,0,0,TARDE,QUARTA-FEIRA,BOM,LESTE,TARDE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,DOMINGO,BOM,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,1,1,0,0,0,0,0,0,0,0,NOITE,QUARTA-FEIRA,BOM,NORTE,NOITE,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,DOMINGO,BOM,NORTE,TARDE,NAO
Cruzamento,COLISAO,1,0,1,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,BOM,NORTE,TARDE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,SABADO,CHUVOSO,SUL,TARDE,NAO
Cruzamento,QUEDA,0,0,0,0,0,0,0,1,0,0,MANHA,QUARTA-FEIRA,BOM,NORTE,MANHA,NAO
Logradouro,COLISAO,1,0,0,0,0,0,0,1,0,0,NOITE,TERCA-FEIRA,BOM,NORTE,NOITE,NAO
Logradouro,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,MANHA,SEXTA-FEIRA,BOM,CENTRO,MANHA,NAO
Cruzamento,ABALROAMENTO,1,0,0,0,0,1,0,0,0,0,MANHA,SEGUNDA-FEIRA,NUBLADO,SUL,MANHA,NAO
Cruzamento,ABALROAMENTO,2,0,0,0,0,0,0,0,0,0,TARDE,QUARTA-FEIRA,BOM,CENTRO,TARDE,NAO
Cruzamento,COLISAO,2,0,0,0,0,0,0,0,0,0,TARDE,QUINTA-FEIRA,BOM,CENTRO,TARDE,NAO
Cruzamento,ABALROAMENTO,0,1,0,0,0,0,1,0,0,0,MANHA,QUINTA-FEIRA,NUBLADO,NORTE,MANHA,NAO
Logradouro,COLISAO,2,0,0,0,0,0,0,0,0,0,NOITE,SEGUNDA-FEIRA,CHUVOSO,SUL,NOITE,NAO
Cruzamento,ABALROAMENTO,3,0,0,0,0,0,0,0,0,0,MANHA,QUARTA-FEIRA,NUBLADO,NORTE,MANHA,NAO
